AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,30.4,69.1,95.2,74.9,27.9,29.9,11.6
Cash_from_Operations,-36.9,-68.9,247.6,166.7,297.6,40.4,57.3
Diluted_EPS,-1.8,-3.205,-0.197,1.473,1.225,0.127,0.46
Goodwill_Intangibles,483.7,568.9,854.8,1043.1,1149.7,1245.7,160.3
LT_Debt,0.0,820.4,815.2,810.0,994.0,1114.5,108.8
Net_Income,-226.8,-401.9,-24.6,184.2,150.8,13.9,52.4
Revenue,682.4,694.0,841.0,1116.8,985.1,555.0,317.7
Shares_Diluted,125.977,125.383,124.79,125.801,125.762,109.588,113.898
Total_Assets,1288.6,1495.3,1909.5,1973.7,2042.5,1893.9,431.8
Total_Liabilities,1054.3,1051.4,1078.3,1154.5,1421.0,1537.6,171.6
