AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,60.0,47.8,35.7,38.0,42.4,68.4,,
Cash_from_Operations,321.2,481.1,691.3,545.2,421.0,363.8,,
Diluted_EPS,2.493,2.428,2.019,2.595,2.295,2.22,1.809,1.471
Goodwill_Intangibles,2388.4,2283.1,1342.6,1706.4,1429.7,,,
LT_Debt,2585.7,2583.8,1795.3,24.6,222.5,195.5,190.2,54.0
Net_Income,401.3,413.0,342.0,437.0,386.5,373.8,304.7,247.7
Revenue,3184.4,2990.7,2704.6,2772.1,2665.9,2498.2,2388.1,2243.3
Shares_Diluted,161.0,170.1,169.4,168.4,168.4,168.4,168.4,168.4
Total_Assets,4343.3,4349.8,3073.0,2828.9,3007.6,2884.7,2443.0,2222.7
Total_Liabilities,3766.8,3779.9,2885.2,1017.7,1203.6,1132.7,1003.9,783.0
