AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,-3.5,-2.3,-1.2,-0.8,0.3,-0.3,-0.1,-1.0,-1.1,-0.2
Diluted_EPS,-1.711,1.303,-2.355,-2.159,-0.987,0.356,-1.111,-0.008,-0.0069999999999999,0.001
Goodwill_Intangibles,,,,0.0,0.0,,,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-3.9,2.5,-3.1,-1.0,-1.0,0.4,-1.1,-0.4,-0.4,0.0
Revenue,,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,2.2842,1.9184,1.3191,0.4694,0.982,1.0016,1.0016,50.5824,50.5824,40.6062
Total_Assets,11.6,10.5,1.4,0.5,0.9,1.6,1.3,2.5,2.8,2.2
Total_Liabilities,1.3,1.4,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0
