AAII_YR_DATA,12/31/2021,12/31/2020,03/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.1,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,-14.7,-10.2,-1.2,-14.5,-13.3,-7.4,-15.2,-5.7,-1.2,-2.0
Diluted_EPS,-0.61,-1.121,-1.194,-26.471,-91.46,-123.873,-511.064,-778.696,-136.924,-117.82700000000001
Goodwill_Intangibles,0.2,0.2,,,,,,,,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,12.4
Net_Income,-17.9,-19.5,-1.7,-10.1,-19.4,-11.0,-18.4,-9.2,-3.1,-2.6
Revenue,5.7,2.8,,,,,,,,0.0
Shares_Diluted,29.3349,17.4317,1.3964,0.3828,0.2122,0.0886,0.036,0.0118,0.0224,0.0224
Total_Assets,22.8,29.1,6.7,2.8,15.3,22.8,7.2,16.0,3.0,0.5
Total_Liabilities,6.3,10.8,1.7,1.7,5.9,2.7,3.1,1.4,17.5,13.3
