AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,18.3,37.5,16.1,8.9,40.8,161.6,164.1
Cash_from_Operations,-29.0,-1.8,-51.4,-138.9,-22.4,164.2,228.6
Diluted_EPS,-238.77,-219.249,-299.898,-353.36,-293.012,-58.234,-7.148
Goodwill_Intangibles,0.3,0.4,0.5,0.5,5.9,597.2,666.0
LT_Debt,240.0,241.1,243.1,245.5,961.7,737.7,764.0
Net_Income,-97.4,-88.8,-120.6,-142.0,-917.7,-178.6,-21.8
Revenue,413.9,521.7,436.2,417.3,792.3,1427.3,1591.7
Shares_Diluted,0.408,0.405,0.4021,0.4018,3.132,3.0674,3.0454
Total_Assets,347.9,443.2,529.1,658.0,1327.8,2322.8,2587.5
Total_Liabilities,399.1,397.7,400.4,415.4,1187.5,1264.7,1336.4
