AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.0,0.0,0.0,0.0,,,,
Cash_from_Operations,-21.8,-9.3,-5.3,-3.5,,,,
Diluted_EPS,-0.239,-0.241,-0.043,-0.037,-0.013,-0.015,-0.019,-0.036
Goodwill_Intangibles,0.1,0.1,,,,,,
LT_Debt,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0
Net_Income,-23.4,-20.3,-7.3,-6.0,-6.8,-7.2,-8.6,-4.1
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,97.9321,84.5327,170.6033,159.4173,532.0195,467.961,456.2144,114.3319
Total_Assets,48.8,51.8,1.8,5.4,,,,
Total_Liabilities,7.5,6.1,6.0,5.0,,,,
