AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,0.0,0.1,0.1,0.1,0.0
Cash_from_Operations,-31.5,-198.3,8.0,-23.1,-31.2,-188.3,127.4
Diluted_EPS,1.16,-2.29,-0.616,0.941,1.44,0.953,2.945
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,669.2,570.0,565.8,535.2,514.0,428.0,354.0
Net_Income,58.2,-114.3,-28.7,34.3,47.9,28.4,81.2
Revenue,75.6,80.2,123.0,113.7,121.3,104.5,101.0
Shares_Diluted,50.1853,49.8971,46.498,36.405,33.2343,29.7751,27.5763
Total_Assets,1252.6,1167.6,1223.1,1159.7,1039.3,975.2,814.9
Total_Liabilities,681.8,604.6,581.8,548.5,530.9,444.3,369.1
