AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,4.3,17.5,12.3,10.9,5.2,3.7,15.2,13.2,10.0,19.4
Cash_from_Operations,175.4,205.5,140.4,127.5,138.9,151.8,135.7,113.2,90.6,130.2
Diluted_EPS,1.05,1.215,0.623,1.043,1.019,0.921,0.493,0.638,0.6709999999999999,0.728
Goodwill_Intangibles,389.6,393.8,402.2,369.2,327.2,333.1,339.9,270.7,178.4,181.2
LT_Debt,924.3,391.7,411.8,368.1,345.6,219.5,254.1,1086.2,991.2,103.1
Net_Income,133.1,154.3,74.9,110.4,105.5,94.5,49.7,60.5,62.0,66.6
Revenue,448.8,418.5,434.1,417.4,375.8,358.9,345.6,319.6,305.4,313.1
Shares_Diluted,126.7241,127.0098,120.2445,105.8391,103.5659,102.5649,100.6647,94.8298,92.275,91.4708
Total_Assets,14113.3,14501.5,13806.3,10493.9,9607.8,9363.9,9623.6,8951.9,7775.0,7879.9
Total_Liabilities,12621.8,12917.9,12267.6,9140.6,8350.1,8156.2,8453.0,7788.7,6712.4,6724.7
