AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,0.6,0.3,0.2,0.2,0.4,0.2,0.1
Cash_from_Operations,-12.6,-1.6,-3.6,-2.5,-2.3,0.2,-1.0
Diluted_EPS,-1.44,-0.087,-1.064,-1.904,-0.894,-0.591,-0.415
Goodwill_Intangibles,21.0,9.6,1.0,1.0,0.1,0.0,
LT_Debt,0.0,0.0,1.0,0.0,0.0,0.3,0.0
Net_Income,-15.3,-0.9,-5.1,-8.4,-3.9,-2.6,-1.8
Revenue,67.0,62.1,25.8,24.2,20.1,12.3,7.0
Shares_Diluted,10.6108,10.0203,4.7663,4.3864,4.3591,4.3591,4.3591
Total_Assets,62.1,74.2,8.2,7.4,5.7,5.0,1.6
Total_Liabilities,27.3,26.0,15.6,12.4,9.6,6.3,2.9
