AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,389.2,199.0,180.0,67.1,66.0,55.7,33.3,16.2,7.9
Cash_from_Operations,442.5,475.6,314.5,123.2,92.0,56.2,49.0,23.6,2.4
Diluted_EPS,0.386,1.266,0.274,-0.36,-0.145,-0.196,-0.18,-0.298,-0.419
Goodwill_Intangibles,80.6,19.3,18.6,18.7,12.1,11.5,5.9,5.9,6.8
LT_Debt,2038.8,1721.2,1074.1,1017.6,334.3,6.0,0.0,2.3,4.6
Net_Income,154.7,493.6,101.1,-127.1,-50.2,-65.6,-57.6,-22.4,-29.8
Revenue,2448.5,1926.7,1476.0,1031.6,718.5,573.3,402.0,259.2,160.0
Shares_Diluted,400.4,390.0,369.2,352.8,345.2,334.4,319.2,75.2,71.1
Total_Assets,4933.3,4290.5,2395.0,1916.0,904.1,402.8,292.0,184.6,122.5
Total_Liabilities,2891.2,2464.0,1512.4,1252.7,484.7,119.0,70.8,44.4,38.4
