AAII_YR_DATA,12/31/2021,12/31/2020,07/31/2020,07/31/2019,07/31/2018,07/31/2017,07/31/2016,07/31/2015
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,0.0,0.0,0.0,,,0.0,-0.2,-0.4
Diluted_EPS,-0.015,-12.15,-0.042,0.0,0.0,0.0,-3.819,-2.362
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Net_Income,0.0,-1.6,0.0,0.0,0.0,0.0,-0.8,-0.7
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,0.1302,0.1302,0.1302,0.1302,0.1302,0.1302,0.2072,0.2912
Total_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Total_Liabilities,0.0,0.0,0.9,0.9,0.9,0.9,0.9,0.5
