AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,,,,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,-0.7,-0.4,-0.3,-0.2,-1.1,-2.7,-4.6,-5.0
Diluted_EPS,0.128,-2.569,-316.28,-503.51,,,,
Goodwill_Intangibles,,,0.0,0.0,0.1,0.1,0.1,0.1
LT_Debt,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,2.7,-6.4,-1.0,-0.2,-13.3,-4.2,-5.9,-7.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,21.1325,2.475,0.0031,,,,,
Total_Assets,0.7,0.4,0.0,0.4,0.1,0.7,2.7,2.6
Total_Liabilities,5.7,12.9,8.7,8.6,8.9,1.6,4.6,2.5
