AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,107.8,136.8,85.3,42.0,41.6,20.5,6.0,3.7
Cash_from_Operations,-554.4,-375.2,106.7,27.6,104.5,65.8,-28.2,-27.8
Diluted_EPS,-2.691,-2.533,-1.234,-0.565,-0.375,-0.291,-0.603,-0.296
Goodwill_Intangibles,999.5,875.0,517.7,378.3,334.6,67.6,47.3,15.9
LT_Debt,1230.7,2520.5,1182.2,484.0,0.0,0.0,0.0,0.0
Net_Income,-1062.6,-962.2,-426.8,-182.7,-87.4,-81.0,-168.0,-82.4
Revenue,3103.8,2747.2,1700.6,960.6,585.2,349.9,74.2,19.0
Shares_Diluted,394.8636,379.8981,345.816,323.1617,233.0477,278.4828,278.4828,278.4828
Total_Assets,5928.6,7377.5,3382.5,2199.2,1486.8,492.3,307.1,167.5
Total_Liabilities,3769.0,4301.4,2305.3,1199.6,501.6,198.1,89.1,44.4
