AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,28.5,29.6,19.9,21.8,40.5,21.4,2.7,4.2,2.0,5.4
Cash_from_Operations,-8.8,-3.3,5.9,12.7,3.2,8.6,12.5,1.9,3.5,3.0
Diluted_EPS,0.366,0.337,0.075,-0.07,0.235,0.256,0.166,-0.075,-0.048,-0.249
Goodwill_Intangibles,1.9,2.1,,,,,,,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,15.6,14.4,3.1,-2.8,9.5,10.0,5.5,-2.4,-1.6,-8.1
Revenue,141.1,137.4,95.4,83.3,102.4,98.7,81.3,77.5,83.5,85.3
Shares_Diluted,42.715,42.72,41.025,39.487,40.265,38.966,32.894,32.183,32.452,32.7
Total_Assets,370.1,332.4,298.9,223.3,223.5,211.2,154.2,151.9,161.5,163.8
Total_Liabilities,148.5,120.9,106.2,35.5,32.7,27.4,21.2,19.9,23.3,24.2
