AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,-18.9,5.6,-63.5,2.2,-186.6,46.5,73.1
Diluted_EPS,0.118,0.208,0.311,0.324,0.852,1.576,2.29
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,5.9,10.3,11.6,16.1,42.3,78.4,113.9
Revenue,10.1,14.6,15.6,20.4,47.2,84.4,122.7
Shares_Diluted,49.725,49.725,37.2938,49.725,49.725,49.725,49.725
Total_Assets,17.4,42.1,46.8,122.0,135.9,364.9,396.6
Total_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
