AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,39.3,43.7,12.5,7.9,14.4,17.4,22.6,30.7,19.3,45.3
Cash_from_Operations,63.8,131.9,22.2,3.0,5.9,13.9,8.8,2.2,4.0,-6.5
Diluted_EPS,-0.143,-0.064,-0.067,0.009,-0.005,-0.076,-0.125,0.059,-0.495,-0.961
Goodwill_Intangibles,30.4,31.0,27.5,25.2,40.3,21.7,16.8,24.2,8.2,6.9
LT_Debt,132.2,237.9,326.6,464.2,367.3,434.8,500.6,548.4,623.6,665.2
Net_Income,-256.9,-112.6,-109.6,15.3,-6.5,-89.1,-132.6,72.3,-462.9,-591.1
Revenue,148.5,124.3,128.5,131.7,130.1,112.7,96.9,90.5,90.1,82.7
Shares_Diluted,1800.825,1765.139,1642.359,1655.191,1269.548,1166.581,1064.443,1230.394,934.356,614.9590000000002
Total_Assets,833.4,814.1,888.1,965.6,1045.5,1129.3,1132.6,1175.0,1268.4,1372.6
Total_Liabilities,518.6,448.7,465.0,558.2,686.5,838.0,970.8,937.9,1189.5,1255.9
