AAII_YR_DATA,05/31/2022,05/31/2021,05/31/2020,05/31/2019,05/31/2018,05/31/2017,05/31/2016,05/31/2015
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-0.001,-0.001,0.0,0.0,-0.003,0.0,0.0,0.0
Goodwill_Intangibles,0.0,,,,,,,0.0
LT_Debt,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0
Revenue,,0.0,,,,0.0,0.0,0.0
Shares_Diluted,61.9,61.9,47.7374,61.9,61.9,47.5,47.5,47.5
Total_Assets,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total_Liabilities,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
