AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,0.8,2.0,5.3,4.9,1.1,0.4,0.2,0.1
Cash_from_Operations,-152.9,-240.8,-239.7,-149.3,-86.8,-36.7,-23.1,-13.3
Diluted_EPS,-2.37,-5.164,-4.777,-4.485,-2.821,-1.639,-0.846,-0.646
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,1.1,1.3,1.5,1.7
Net_Income,-178.9,-300.0,-266.5,-192.3,-99.9,-50.3,-25.9,-19.8
Revenue,134.0,96.1,42.1,25.0,0.0,0.0,0.0,0.0
Shares_Diluted,75.5001,58.0843,55.781,42.8691,35.3905,30.6752,30.6752,30.6752
Total_Assets,454.0,429.5,642.4,622.4,315.6,199.1,58.9,26.8
Total_Liabilities,112.3,124.8,98.8,75.9,35.6,15.1,6.0,4.7
