AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,35.4,53.9,27.9,10.5,11.3,,,
Cash_from_Operations,-28.8,-30.9,81.3,22.9,-21.7,-0.6,-0.8,-0.3
Diluted_EPS,-1.097,0.06,-6.04,-2.256,-0.513,0.05,-0.12,-0.016
Goodwill_Intangibles,31.1,13.2,9.9,1.1,1.5,,,
LT_Debt,23.7,94.1,41.4,35.4,21.4,0.0,0.0,0.0
Net_Income,-89.7,4.0,-236.9,-22.6,-4.3,0.8,-2.3,-0.3
Revenue,575.7,726.2,648.5,428.4,285.8,0.0,0.0,0.0
Shares_Diluted,81.779,67.302,39.219,10.006,8.418,15.9898,19.4063,19.4063
Total_Assets,433.3,642.5,554.7,147.7,71.7,122.3,155.8,156.5
Total_Liabilities,255.4,496.7,487.5,173.9,72.4,5.8,6.5,4.9
