AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,6.5,2.3,2.7,4.4,4.0,1.6,0.2
Cash_from_Operations,-76.0,-125.1,-126.3,-166.1,-97.5,-32.5,-14.6
Diluted_EPS,-11.773,-11.663,-152.826,-175.27,-268.437,-47.83,-22.968
Goodwill_Intangibles,3.6,5.6,,,,,
LT_Debt,23.0,32.1,20.2,24.7,0.0,0.0,0.0
Net_Income,-150.7,-144.6,-152.0,-163.4,-230.5,-39.7,-19.1
Revenue,22.7,1.7,2.6,2.5,2.1,,
Shares_Diluted,12.7975,12.3964,0.9945,0.9324,0.8587,0.831,0.831
Total_Assets,218.9,322.4,280.9,399.3,366.0,97.3,4.3
Total_Liabilities,120.6,112.5,102.5,100.1,54.7,10.9,3.8
