AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2.0,2.9,5.6,6.5,2.8,1.7,2.2,3.7,0.7
Cash_from_Operations,-55.2,-130.6,-35.4,-94.3,-25.7,-36.3,-18.4,-25.2,-5.2
Diluted_EPS,-1.159,-0.171,0.426,0.42,-0.196,-1.808,-1.23,-0.71,-0.13
Goodwill_Intangibles,0.1,0.1,4.9,4.7,,,,,
LT_Debt,195.2,163.3,176.0,166.7,18.0,0.0,0.0,0.0,0.0
Net_Income,-81.9,-10.5,22.4,22.0,-10.1,-92.7,-63.1,-36.4,-6.7
Revenue,453.4,871.6,991.2,780.1,541.6,375.6,252.4,167.7,94.3
Shares_Diluted,70.6526,61.2592,52.4422,52.3658,51.2794,51.2794,51.2794,51.2794,51.2794
Total_Assets,647.3,773.5,723.5,549.0,338.5,151.4,142.3,125.1,69.2
Total_Liabilities,389.5,437.8,488.3,334.5,152.7,108.1,96.4,96.0,55.2
