AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,21.1,17.2,12.3,7.1,7.7,5.4,4.6,1.5
Cash_from_Operations,14.0,378.1,-29.9,-110.3,396.1,235.6,53.8,-215.0
Diluted_EPS,0.592,1.594,0.41,1.731,1.545,0.022,-0.193,-0.32
Goodwill_Intangibles,132.0,136.9,141.8,,,,,
LT_Debt,210.4,365.6,389.2,353.8,22.4,23.7,102.2,4.5
Net_Income,116.2,330.8,84.3,325.2,280.2,3.7,-31.6,-52.4
Revenue,1398.3,1613.0,1650.5,1502.8,1076.7,791.2,614.9,365.6
Shares_Diluted,196.3784,207.4964,205.6149,187.9156,181.3813,163.8591,163.8591,163.8591
Total_Assets,3227.3,2980.0,2883.5,2726.4,1767.5,2087.6,1235.9,552.7
Total_Liabilities,2001.5,1842.3,2105.3,1791.0,1185.4,1846.5,1233.9,524.6
