AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,0.0,0.0,13.9,1.4,0.6,0.3,0.2
Cash_from_Operations,-1.5,-4.6,8.1,24.8,15.4,28.0,-17.4
Diluted_EPS,-3.173,-8.419,-24.519,-79.64,0.533,-12.33,-22.917
Goodwill_Intangibles,1.4,1.4,2.4,12.0,4.4,4.7,4.9
LT_Debt,33.6,56.7,56.7,14.4,3.0,66.6,0.0
Net_Income,-27.0,-14.4,-41.7,-128.4,-10.6,-18.5,-34.3
Revenue,10.6,24.6,53.6,182.2,227.3,80.6,7.8
Shares_Diluted,8.4953,1.7127,1.6991,1.6122,0.5777,1.4984,1.4984
Total_Assets,75.0,107.9,138.7,221.2,335.6,347.4,79.6
Total_Liabilities,131.9,139.8,155.5,194.3,185.8,356.2,81.0
