AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,1.1,1.1,1.2,2.0,0.0,0.1,0.4,0.2
Cash_from_Operations,-1.9,-7.5,-7.3,-2.2,12.6,3.6,-2.1,-4.2,-6.7,-4.9
Diluted_EPS,-0.066,-0.144,-0.223,-0.17,0.087,-0.054,-0.269,-0.348,-0.042,-0.233
Goodwill_Intangibles,0.3,1.5,6.5,6.6,6.6,6.6,6.7,10.3,4.4,8.6
LT_Debt,0.0,0.0,1.5,0.0,0.0,0.8,0.7,0.0,0.0,5.5
Net_Income,-9.1,-15.6,-22.3,-16.6,10.0,-4.9,-14.1,-12.2,-1.3,-2.3
Revenue,16.2,20.0,24.4,53.7,48.2,20.7,11.1,11.5,10.2,2.2
Shares_Diluted,138.034,107.817,99.913,97.861,114.47,90.5126,52.6607,35.1421,31.5811,9.8791
Total_Assets,12.7,18.1,30.6,52.7,36.9,22.7,18.6,27.3,21.7,14.2
Total_Liabilities,13.5,14.5,19.4,23.5,6.8,6.3,5.4,4.0,0.7,5.9
