AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,-32.4,19.5,83.3,99.6,53.4,101.3,58.5
Diluted_EPS,0.588,-1.169,-0.786,-0.325,-0.241,0.517,0.839
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,222.9,167.3,175.0,215.7,274.3,288.0,338.6
Net_Income,17.7,-36.7,-24.6,-10.6,-7.9,17.1,28.2
Revenue,38.3,,0.3,22.5,29.9,56.8,76.1
Shares_Diluted,30.109,31.342,31.313,32.634,32.797,33.197,33.637
Total_Assets,417.8,356.4,411.9,518.5,627.7,691.4,771.3
Total_Liabilities,227.1,171.2,182.4,222.8,284.4,302.3,352.4
