AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,04/30/2019,04/30/2018,04/30/2017
Capital_Expenditures,0.1,0.2,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,0.0,-1.0,-1.3,0.3,0.0,0.0,0.0
Diluted_EPS,-0.037,-0.102,-0.06,-0.005,0.004,-0.001,0.0
Goodwill_Intangibles,0.0,,,,,,
LT_Debt,0.1,0.1,0.1,0.0,0.0,0.0,0.0
Net_Income,-0.9,-2.6,-1.0,-0.4,0.0,0.0,0.0
Revenue,0.1,0.2,0.2,0.4,0.1,0.0,0.0
Shares_Diluted,25.5494,25.2401,15.9893,65.5486,7.3789,19.252,9.5
Total_Assets,3.2,1.5,0.9,0.9,0.2,0.0,0.0
Total_Liabilities,4.2,1.5,0.8,1.1,0.1,0.0,0.0
