AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,,,,0.0,0.6,0.0,0.0
Cash_from_Operations,-13.9,-11.9,-14.9,-36.5,-41.2,-21.1,-15.5
Diluted_EPS,-1.357,-1.562,-2.804,-15.093,-18.048,-9.367,-6.518
Goodwill_Intangibles,0.0,1.9,1.9,,,,
LT_Debt,0.0,0.0,0.0,0.1,0.1,0.0,0.0
Net_Income,-16.0,-14.1,-13.1,-38.0,-45.1,-23.3,-15.8
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,11.7995,9.0054,4.6776,2.515,2.4982,2.4869,2.4268
Total_Assets,10.9,17.0,20.9,29.8,68.0,107.7,32.3
Total_Liabilities,1.5,2.5,1.4,2.9,6.3,4.2,2.2
