AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,451.9,198.8,103.6,195.2,258.8,311.8,102.4,38.5
Cash_from_Operations,530.4,135.5,85.4,261.1,351.3,195.1,-40.7,6.1
Diluted_EPS,2.114,-1.03,-1.356,0.528,1.807,1.426,-0.521,-0.078
Goodwill_Intangibles,7.1,7.1,54.0,,,,,
LT_Debt,239.9,125.9,116.7,130.6,106.1,196.3,91.1,87.4
Net_Income,399.6,-179.2,-115.6,39.0,126.3,168.5,-60.6,-9.1
Revenue,4149.2,2470.8,965.8,1990.3,2155.1,1489.9,374.8,455.4
Shares_Diluted,189.349,174.019,85.242,105.256,117.838,118.1825,116.1786,116.1786
Total_Assets,2575.9,2040.7,1889.9,1283.4,1116.5,852.1,451.8,297.0
Total_Liabilities,1080.9,827.4,739.3,728.6,683.4,416.9,222.9,162.9
