AAII_YR_DATA,11/30/2022,11/30/2021,11/30/2020,11/30/2019,11/30/2018,11/30/2017,11/30/2016,11/30/2015,11/30/2014,11/30/2013
Capital_Expenditures,117.0,54.9,198.0,137.4,125.3,97.5,123.2,100.1,57.4,29.0
Cash_from_Operations,-49.6,809.8,1834.4,549.9,100.7,176.8,324.7,641.3,-234.8,35.7
Diluted_EPS,6.774,6.237,10.214,9.74,7.171,7.482,5.883,5.238,4.573,3.984
Goodwill_Intangibles,8226.7,8830.4,3244.9,3416.6,3580.6,1455.7,784.8,465.4,543.9,212.3
LT_Debt,3835.7,3955.2,2608.1,2718.3,2622.8,1136.1,601.1,638.8,264.2,65.4
Net_Income,647.0,391.0,523.3,496.1,297.3,297.5,232.5,206.1,177.6,149.9
Revenue,62343.8,31614.2,19977.2,23757.3,19767.9,16771.1,14061.8,13338.4,13839.6,10845.2
Shares_Diluted,95.509,62.698,51.237,50.936,41.451,39.758,39.53,39.352,38.845,37.633
Total_Assets,29734.0,27666.4,13468.6,11698.0,11543.5,7698.5,5215.3,4444.1,4713.0,3325.9
Total_Liabilities,21708.5,19760.4,9129.7,7909.5,8108.4,5414.8,3239.5,2644.8,3059.5,1914.7
