AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.3,0.0,0.1,0.5,1.5,2.8,3.1,5.3,2.6
Cash_from_Operations,2.5,-1.4,-4.8,-15.5,2.2,-9.4,-17.4,-17.8,2.5
Diluted_EPS,1.075,-0.427,-0.305,2.395,-0.916,-2.65,0.683,-4.017,-9.354
Goodwill_Intangibles,9.7,3.5,,,,,,,0.0
LT_Debt,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,3.2,-1.2,-1.0,7.9,-3.0,-8.8,2.3,-13.2,-30.4
Revenue,169.2,101.4,93.8,66.9,59.6,422.7,463.2,581.2,562.6
Shares_Diluted,3.003,2.911,3.131,3.2847,3.2106,3.3174,3.4084,3.2843,3.2493
Total_Assets,61.2,45.4,46.7,53.2,111.6,101.8,124.9,139.7,158.8
Total_Liabilities,21.9,11.1,10.7,12.7,68.5,59.9,63.8,80.4,84.4
