AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,7.3,12.3,4.2,2.3,2.1,20.7,13.3
Diluted_EPS,0.112,-0.381,0.059,-0.953,-0.209,0.035,0.519
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,39.4,19.2,1223.6,1339.4,1744.7,2102.6,0.0
Net_Income,2.7,-9.0,1.2,-13.9,-3.1,0.4,3.2
Revenue,38.3,25.6,74.9,86.0,115.1,48.3,
Shares_Diluted,23.6878,23.6136,20.0481,14.6417,14.7211,12.3586,6.1327
Total_Assets,657.9,679.4,2612.5,2299.6,2498.4,2922.2,528.2
Total_Liabilities,549.4,529.2,2466.7,2157.1,2320.9,2709.4,414.3
