AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,8.6,5.7,5.1,7.2,9.0,,,
Cash_from_Operations,229.9,174.5,69.9,196.2,205.0,,,
Diluted_EPS,1.206,0.898,0.113,0.67,0.609,0.43,0.311,0.31
Goodwill_Intangibles,661.1,649.7,376.5,377.7,381.3,373.0,363.0,362.8
LT_Debt,0.0,0.0,0.0,0.0,0.0,526.5,154.3,53.0
Net_Income,199.8,154.7,22.7,135.1,122.7,,,
Revenue,605.2,435.2,413.3,445.0,415.2,,,
Shares_Diluted,165.6486,172.2521,201.6813,201.6813,201.6813,201.6813,201.6813,201.6813
Total_Assets,22646.9,23512.1,15964.2,11628.8,11378.3,10873.1,9801.1,9588.8
Total_Liabilities,20175.1,20105.8,12536.1,10028.6,9945.1,9542.6,8546.2,8383.8
