AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1.6,3.5,1.4,0.5,0.9,1.4,3.2
Cash_from_Operations,29.2,27.1,20.4,18.0,16.8,18.5,16.5
Diluted_EPS,1.643,1.468,1.104,0.918,1.081,1.062,1.082
Goodwill_Intangibles,53.0,52.9,38.7,39.7,36.0,36.8,32.0
LT_Debt,5.4,6.2,8.7,12.2,11.3,11.7,13.8
Net_Income,24.2,20.2,14.8,12.2,12.4,12.6,12.6
Revenue,76.6,65.8,62.0,58.3,52.4,52.8,48.5
Shares_Diluted,14.7231,13.7366,13.4201,13.2544,11.5111,11.8199,11.6122
Total_Assets,1781.0,1690.1,1493.4,1496.2,1244.7,1252.8,1100.2
Total_Liabilities,1540.8,1473.4,1310.1,1322.0,1097.5,1107.0,953.2
