AAII_YR_DATA,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,06/30/2016,06/30/2015
Capital_Expenditures,1.0,0.9,1.8,1.5,0.5,1.8,3.2
Cash_from_Operations,-7.5,-13.6,-6.4,-2.8,-9.2,-3.4,-11.7
Diluted_EPS,-0.426,-23.681,-56.396,-111.608,-47.439,-61.592,-38.907
Goodwill_Intangibles,15.6,19.3,25.8,8.9,10.0,9.9,11.8
LT_Debt,12.0,25.5,0.0,0.0,0.0,10.9,0.0
Net_Income,-46.6,-37.0,-33.5,-25.6,-10.9,-14.1,-8.9
Revenue,54.6,61.4,76.3,89.6,65.6,102.9,94.6
Shares_Diluted,109.3704,1.5631,0.5949,0.2296,0.2296,0.2296,0.2296
Total_Assets,109.0,60.3,51.6,60.0,69.0,65.2,68.1
Total_Liabilities,48.2,64.6,44.4,63.9,75.2,77.3,66.1
