AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,10.5,9.8,5.2,6.7,6.3,4.1,11.7,13.2,22.2
Cash_from_Operations,191.1,180.0,73.1,57.0,-21.8,6.5,-21.2,-118.6,-85.8
Diluted_EPS,1.547,1.744,0.971,0.772,-0.463,-0.274,0.759,-2.652,-2.461
Goodwill_Intangibles,194.8,133.8,95.3,95.3,95.3,95.9,96.7,125.4,178.8
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,109.6,124.3,70.0,55.2,-31.9,-18.7,51.9,-178.2,-164.3
Revenue,693.0,687.3,627.7,581.3,596.4,704.4,847.3,914.0,1017.2
Shares_Diluted,70.881,71.265,72.085,71.482,68.949,68.373,68.328,67.173,66.738
Total_Assets,847.4,721.5,599.1,482.5,447.1,559.6,610.9,573.5,805.0
Total_Liabilities,197.3,165.6,167.9,127.3,150.9,238.1,273.3,291.6,349.7
