AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,82.3,188.2,73.4,157.9,108.2,28.2,28.2,69.8,26.6,32.3
Cash_from_Operations,1157.4,872.1,1661.8,626.9,529.5,679.9,-441.4,-261.8,250.3,702.2
Diluted_EPS,5.316,6.659,4.156,3.657,3.153,1.427,0.667,0.784,1.537,2.204
Goodwill_Intangibles,1457.1,1455.0,1323.0,1355.8,1154.3,1078.5,1078.6,1042.0,849.6,777.2
LT_Debt,1174.6,1173.5,1172.4,1327.0,1616.0,1827.4,1363.4,970.6,707.5,407.5
Net_Income,624.9,789.3,476.2,431.1,384.6,173.5,77.6,92.3,176.1,162.0
Revenue,4592.8,4783.1,3817.8,3515.0,3195.0,2996.5,2642.4,2377.0,2249.7,2019.8
Shares_Diluted,117.54,118.53,114.573,117.8769,121.9809,121.5519,116.3437,117.8302,114.5632,73.50399999999998
Total_Assets,37196.1,34049.7,26604.3,24610.2,24519.6,21384.0,19129.4,13326.1,9518.2,9008.9
Total_Liabilities,31867.7,29014.8,22365.5,20995.4,21352.0,18522.4,16390.9,10833.6,7196.1,6950.0
