AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,0.6,0.1,0.8,1.9,0.9,2.5,2.9
Cash_from_Operations,-28.6,-34.0,-54.1,-48.3,-31.8,-24.3,-13.9
Diluted_EPS,-0.673,-0.696,-1.764,-2.575,-3.414,-1.846,-1.009
Goodwill_Intangibles,7.6,8.3,9.4,,,,
LT_Debt,20.1,10.8,10.5,11.3,12.0,7.4,5.5
Net_Income,-41.0,-34.6,-59.8,-47.6,-53.1,-29.2,-15.9
Revenue,15.9,12.9,0.7,8.1,2.7,7.3,13.2
Shares_Diluted,60.9589,49.6777,33.8884,18.4825,15.5636,15.7966,15.7966
Total_Assets,129.2,93.7,99.5,68.8,49.4,14.8,8.5
Total_Liabilities,38.8,28.5,28.4,33.9,30.7,48.5,26.7
