AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,-6.2,-4.3,-1.2,-0.3,-0.1,-0.1
Diluted_EPS,-0.606,-0.353,-0.147,-0.286,-0.141,-0.131
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,9.5,8.0
Net_Income,-7.8,-4.6,-1.9,-3.4,-1.7,-1.6
Revenue,,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,12.9138,12.9441,12.7035,11.9702,11.9702,11.9702
Total_Assets,13.5,27.2,28.7,0.0,0.1,0.0
Total_Liabilities,0.3,0.4,1.0,1.4,10.2,8.6
