AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,4.3,2.2,1.2,0.9,0.0,0.1,0.1,0.5,0.0,0.0
Cash_from_Operations,-45.6,-35.9,-26.0,-19.7,-11.6,-13.4,-7.5,-4.2,-1.2,-0.7
Diluted_EPS,-0.663,-0.721,-0.457,-0.437,-0.416,-0.642,-0.421,-0.416,-0.196,-0.737
Goodwill_Intangibles,61.6,109.9,24.2,,0.0,0.7,1.0,1.2,1.5,1.7
LT_Debt,0.0,0.1,1.7,2.0,0.5,1.4,0.3,0.0,0.0,0.0
Net_Income,-73.4,-64.1,-29.9,-22.4,-15.8,-19.4,-11.2,-8.7,-5.0,-3.5
Revenue,1.0,2.2,1.2,,,,,,,0.0
Shares_Diluted,110.8,88.92,65.478,51.296,37.85,30.195,26.529,21.009,25.391,4.7447
Total_Assets,100.1,159.6,55.4,39.9,9.5,10.2,14.4,12.7,5.2,8.3
Total_Liabilities,60.5,94.3,21.9,9.0,6.1,5.8,4.6,2.3,6.3,4.7
