AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,,,,0.0,0.0,0.0,0.0
Cash_from_Operations,0.0,0.0,-0.3,-1.2,-2.4,-2.3,0.0
Diluted_EPS,-0.015,-0.019,-0.04,-0.059,-0.041,-0.57,-0.013
Goodwill_Intangibles,,,,,,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Net_Income,-1.3,-1.6,-3.5,-5.2,-3.6,-61.8,-2.2
Revenue,,0.0,0.0,0.1,0.1,0.0,0.3
Shares_Diluted,88.195,88.195,88.195,88.1645,88.1049,108.3016,172.7099
Total_Assets,0.0,0.0,0.0,0.0,2.0,2.2,0.5
Total_Liabilities,18.1,16.8,15.2,11.6,8.7,6.0,2.6
