AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,4.5,0.9,0.3,0.0,2.0,0.3,0.3,1.9,3.3,0.6
Cash_from_Operations,-60.1,-47.9,-14.7,-16.9,-15.8,-23.0,-25.7,-30.0,-17.9,-15.3
Diluted_EPS,-0.379,-0.299,-0.306,-1.457,-14.045,-59.536,-58.33,-145.192,-49.43,-311.193
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.6
LT_Debt,2.3,1.7,1.8,1.1,0.0,0.0,0.2,0.8,1.3,0.0
Net_Income,-81.4,-58.4,-34.4,-20.2,-8.5,-22.5,-13.9,-32.0,-10.5,-56.0
Revenue,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,214.6001,195.013,112.2361,13.8938,0.6068,0.3779,0.2377,0.2206,0.2126,0.18
Total_Assets,108.6,105.8,27.4,16.8,17.4,11.0,36.1,36.8,65.5,14.8
Total_Liabilities,24.6,9.9,5.8,5.8,17.9,22.3,22.5,8.6,11.3,33.3
