AAII_YR_DATA,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013
Capital_Expenditures,,,0.0,0.1,0.1,,,
Cash_from_Operations,2.2,8.9,3.4,-24.5,-76.8,10.3,-26.7,-11.2
Diluted_EPS,0.044,0.164,0.233,0.07,0.056,0.349,0.36,0.23
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,109.9,29.5,66.9,98.8,99.8,15.7,6.5,11.4
Net_Income,1.0,3.7,5.2,6.3,5.0,31.4,32.4,20.8
Revenue,12.8,39.6,64.2,57.5,38.5,75.9,116.7,63.6
Shares_Diluted,22.525,22.525,22.525,90.1,90.1,90.1045,90.2485,90.2489
Total_Assets,354.0,347.9,368.4,379.7,356.4,298.4,301.2,177.8
Total_Liabilities,185.6,189.2,206.7,217.8,201.4,141.0,170.0,78.7
