AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,5.7,6.5,3.2,1.5,1.9,2.9,2.5,2.7,2.0,1.4
Cash_from_Operations,36.2,51.9,34.1,20.9,24.4,19.9,22.6,16.9,9.7,15.3
Diluted_EPS,12.594,35.274,20.791,16.592,11.54,13.559,10.195,6.299,4.7360000000000015,7.0829999999999975
Goodwill_Intangibles,17.6,16.0,9.8,10.3,10.8,11.4,12.3,,,
LT_Debt,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,23.9,67.0,39.4,31.5,21.9,25.7,19.5,12.5,9.6,14.7
Revenue,304.4,314.6,232.0,173.2,160.4,161.6,138.5,127.2,123.1,126.3
Shares_Diluted,1.898,1.9,1.896,1.896,1.897,1.896,1.9151,1.9898,2.0375,2.0766
Total_Assets,339.8,331.5,282.9,263.9,244.3,248.9,228.9,211.5,198.0,188.3
Total_Liabilities,98.7,102.4,82.5,72.5,68.6,71.1,73.9,68.9,60.5,60.2
