AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2.2,1.3,0.8,0.2,0.0,0.1,0.3,0.2,1.2,0.1
Cash_from_Operations,-32.5,-23.6,-18.3,-15.6,-9.4,-9.2,-10.6,-9.8,-12.6,-6.3
Diluted_EPS,-1.076,-0.961,-1.351,-2.489,-8.932,-28.138,-345.444,-279.268,472.085,
Goodwill_Intangibles,13.7,13.7,13.7,13.7,3.0,4.9,11.1,20.3,20.4,20.4
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-36.9,-23.2,-22.2,-19.5,-12.1,-12.8,-24.3,-10.8,21.8,-65.2
Revenue,5.5,4.5,0.8,0.0,0.0,0.1,0.3,0.5,0.4,0.1
Shares_Diluted,34.2941,24.1041,16.415,7.8272,1.3558,0.4562,0.0703,0.0387,0.0462,0.0145
Total_Assets,95.8,69.8,39.5,25.5,11.9,11.1,18.2,31.5,28.6,41.2
Total_Liabilities,59.8,44.4,20.7,10.9,3.4,3.4,8.4,6.9,23.2,63.1
