AAII_YR_DATA,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014
Capital_Expenditures,7.6,13.9,14.2,11.1,9.9,4.9,3.7,3.7,3.0
Cash_from_Operations,-44.9,56.1,18.8,-40.3,-13.9,-5.3,15.3,-9.5,13.5
Diluted_EPS,0.376,1.108,-0.385,-0.416,0.987,1.995,0.554,0.6509999999999999,7.009
Goodwill_Intangibles,7.0,8.5,9.6,11.6,10.1,6.5,6.6,2.6,3.2
LT_Debt,16.4,21.8,24.4,24.2,13.9,16.9,20.0,71.5,79.4
Net_Income,7.4,21.5,-7.3,-7.8,19.3,38.7,10.6,11.5,107.4
Revenue,650.3,540.8,535.8,472.8,427.5,422.1,369.0,301.7,258.7
Shares_Diluted,19.5596,19.3876,18.9138,18.8499,19.5148,19.4187,19.0661,17.6059,15.3179
Total_Assets,1015.7,847.9,777.0,632.4,552.4,436.1,413.4,420.9,318.9
Total_Liabilities,700.4,546.7,501.5,352.6,265.5,187.5,202.6,230.7,209.2
