AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,0.1,0.1,0.4,0.0,0.0,0.0
Cash_from_Operations,-3.0,-4.6,-4.5,-5.6,-2.9,-2.1,-0.6,-1.4
Diluted_EPS,-0.058,-0.071,-0.153,-0.329,-0.157,-0.089,-0.032,-0.024
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.2,0.0,0.0,0.0,0.0,5.0,0.3,0.1
Net_Income,-4.4,-5.2,-11.0,-21.9,-10.7,-6.0,-2.2,-1.7
Revenue,0.6,12.6,5.0,0.4,0.1,0.0,0.1,0.0
Shares_Diluted,75.5839,72.9193,72.1852,66.5375,68.0709,68.0709,68.0709,68.0709
Total_Assets,6.2,10.3,10.8,5.3,3.4,4.7,0.2,0.1
Total_Liabilities,1.5,7.0,3.2,3.0,6.1,5.5,0.4,0.1
