AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.4,0.1,0.1,0.1,0.0,0.3,0.0
Cash_from_Operations,-6.7,-1.5,0.9,-0.2,1.4,0.2,0.3
Diluted_EPS,1.121,0.445,1.341,0.517,0.442,0.339,-0.205
Goodwill_Intangibles,2.0,1.2,1.3,0.9,0.7,0.6,0.5
LT_Debt,1.9,1.8,1.8,1.5,1.4,1.3,1.0
Net_Income,3.1,0.8,2.3,0.9,0.7,0.6,-0.3
Revenue,8.0,8.5,7.0,5.8,5.3,4.9,4.8
Shares_Diluted,2.7893,1.7784,1.6953,1.6709,1.6586,1.6519,1.6519
Total_Assets,237.1,241.8,197.7,170.5,155.0,142.2,125.7
Total_Liabilities,195.6,217.7,174.6,151.0,136.5,124.6,114.2
