AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,37.8,36.8,0.6,1.1,29.0,9.6,24.2
Cash_from_Operations,33.0,39.1,2.3,15.1,4.0,2.9,4.3
Diluted_EPS,11.607,11.535,-3.275,-0.852,0.248,0.377,-4.498
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,58.4,64.7,37.3,49.7,56.4,30.4,28.2
Net_Income,33.5,29.4,-7.5,-1.9,0.6,0.8,-10.1
Revenue,70.2,64.4,22.3,27.2,24.5,19.2,7.9
Shares_Diluted,2.89,2.549,2.2751,2.2514,2.2328,2.2548,2.2548
Total_Assets,199.5,161.3,107.5,117.7,127.7,97.5,86.7
Total_Liabilities,85.6,82.4,57.0,61.2,65.4,64.6,55.6
