AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,3.8,3.6,2.2,3.6,1.2,1.0,0.3
Cash_from_Operations,839.4,820.6,754.8,421.4,40.4,-15.7,-9.7
Diluted_EPS,3.542,5.099,3.232,2.356,-1.877,0.162,-0.022
Goodwill_Intangibles,142.1,145.1,0.5,0.5,0.1,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,570.3,819.4,495.6,354.6,-269.9,23.4,-3.1
Revenue,2346.2,2357.8,1922.4,1306.7,630.3,111.7,0.0
Shares_Diluted,161.0093,160.6989,153.3326,150.4693,143.8264,143.8264,143.8264
Total_Assets,5717.8,4748.7,3456.4,2885.0,1041.7,390.2,12.7
Total_Liabilities,3046.6,2593.8,2112.7,1862.6,412.4,333.3,15.8
