AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,5.1,,,0.0,,0.1,0.5,0.0
Cash_from_Operations,100.5,132.2,132.1,121.7,107.7,91.2,85.7,98.6
Diluted_EPS,-0.953,0.866,-2.029,1.727,1.696,1.563,1.153,0.978
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,4160.5,3707.9,3388.7,2017.1,2105.7,287.9,1662.6,996.0
Net_Income,-73.6,70.7,-155.5,125.6,106.9,94.3,70.0,59.3
Revenue,305.7,240.7,284.2,341.6,266.9,200.6,154.0,128.7
Shares_Diluted,77.2965,81.6844,76.6568,72.7432,63.0348,60.342,60.6895,60.6895
Total_Assets,5545.1,5218.0,4908.7,5892.9,4526.8,3355.4,2665.6,2119.8
Total_Liabilities,4223.1,3753.3,3442.3,4388.9,3199.6,2154.1,1694.9,1403.4
