AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-0.001,0.0,0.0,-0.003,0.0,-0.001,-0.001
Goodwill_Intangibles,0.0,0.0,,,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.1,0.1
Net_Income,-0.2,-0.1,0.0,-0.2,0.0,0.0,0.0
Revenue,,,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,267.1087,257.301,257.301,71.5476,57.301,57.301,57.301
Total_Assets,0.0,0.1,0.0,0.0,0.0,0.0,0.0
Total_Liabilities,0.3,0.2,0.2,0.2,0.2,0.2,0.1
