AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1.6,2.3,2.8,2.7,1.4,2.4,2.8,6.7
Cash_from_Operations,59.0,13.4,11.2,26.3,18.1,25.6,31.0,16.3
Diluted_EPS,0.406,0.901,0.589,0.764,1.206,1.088,1.435,1.227
Goodwill_Intangibles,126.2,187.9,197.1,153.2,133.6,128.2,136.3,132.1
LT_Debt,12.7,82.9,116.5,16.0,28.0,11.1,24.4,0.0
Net_Income,7.1,15.2,9.8,12.9,20.2,18.8,27.1,23.8
Revenue,473.1,583.3,515.2,509.2,490.6,490.3,501.9,436.7
Shares_Diluted,17.415,16.861,16.696,16.873,16.791,17.264,18.887,19.362000000000002
Total_Assets,381.8,448.9,434.7,365.0,315.6,303.0,305.5,280.2
Total_Liabilities,158.4,239.0,248.2,177.0,148.1,144.6,153.7,87.1
