AAII_YR_DATA,10/31/2020,10/31/2013,10/31/2012,10/31/2011,10/31/2010,10/31/2009,10/31/2008,10/31/2007
Capital_Expenditures,,,0.0,0.0,0.0,0.1,0.1,0.0
Cash_from_Operations,0.0,,0.0,21.1,23.8,13.1,-1.2,8.9
Diluted_EPS,0.0,,,0.688,0.445,0.411,0.293,0.27399999999999997
Goodwill_Intangibles,,,,17.1,2.0,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,0.0,,,25.9,17.9,14.8,10.3,9.6
Revenue,,,0.0,72.7,55.2,43.4,34.5,28.0
Shares_Diluted,37.2395,37.6785,37.6785,37.6785,40.1746,36.0889,35.0967,35.0396
Total_Assets,0.0,,0.0,109.9,73.1,53.2,36.0,24.9
Total_Liabilities,0.0,,,10.2,3.4,2.7,2.0,3.5
