AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,27.7,14.7,6.8,9.1,1.9,0.2,0.2
Cash_from_Operations,-40.3,43.8,26.2,34.8,31.5,17.6,2.2
Diluted_EPS,-0.562,0.171,0.342,0.576,0.099,0.016,-0.007
Goodwill_Intangibles,1.9,1.7,1.1,0.6,0.0,,
LT_Debt,16.2,2.3,0.0,0.0,0.0,0.0,0.0
Net_Income,-39.0,12.6,24.6,41.4,7.2,1.1,-0.5
Revenue,458.2,751.7,825.7,658.7,363.0,123.8,44.3
Shares_Diluted,69.447,73.5787,71.8746,71.9519,72.1229,69.2667,69.2667
Total_Assets,409.0,464.4,450.6,428.4,272.6,95.2,40.0
Total_Liabilities,205.9,230.9,234.2,234.4,121.2,61.3,19.4
