AAII_YR_DATA,03/05/2022,03/06/2021,03/07/2020,03/09/2019,03/10/2018,03/11/2017,03/12/2016,03/14/2015,03/15/2014
Capital_Expenditures,524.9,644.1,588.2,696.2,786.8,801.7,1180.2,1130.2,1301.2
Cash_from_Operations,2907.7,1702.7,1294.4,1694.0,1430.9,486.5,1130.6,1158.5,1333.8
Diluted_EPS,1.429,-0.467,0.289,0.374,0.631,0.821,1.116,-0.429,2.0980000000000003
Goodwill_Intangibles,1248.4,2268.5,2464.6,1294.4,1330.4,1917.3,408.3,401.0,406.3
LT_Debt,8441.3,7518.0,8081.4,7819.5,2220.1,2530.4,2942.4,3188.2,3196.1
Net_Income,840.2,-258.1,160.1,208.5,361.1,445.5,569.6,-204.8,1017.1
Revenue,37099.7,36048.6,35980.3,35997.7,35313.9,32544.0,29170.9,29333.8,34019.3
Shares_Diluted,587.75,552.5,617.5,617.15,607.45,570.0,527.05,477.75,477.75
Total_Assets,33397.8,31347.7,34669.8,34761.7,27303.2,24569.3,21063.5,20403.5,23494.9
Total_Liabilities,22944.8,23031.7,25001.2,25104.2,18106.2,16041.2,13164.5,13569.4,14967.7
