AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,49.1,475.8,135.1,299.6,120.0,34.1,6.2
Cash_from_Operations,-2.8,-35.9,-48.2,-113.1,-217.7,-173.6,-22.6
Diluted_EPS,-1.96,-2.443,-3.467,-4.185,-0.809,3.337,1.608
Goodwill_Intangibles,13.4,13.4,,,,,
LT_Debt,1537.4,1528.6,1081.0,0.0,0.0,0.0,0.0
Net_Income,-105.4,-130.8,-185.5,-228.0,-46.0,188.9,39.6
Revenue,207.0,183.0,94.2,56.8,248.1,423.3,72.3
Shares_Diluted,53.7721,53.5521,53.4935,54.491,56.843,56.5881,24.621
Total_Assets,2053.1,2270.3,1974.5,2284.8,2450.8,2726.1,1398.6
Total_Liabilities,1713.9,1798.9,1329.9,1421.8,1298.4,1399.2,613.2
