AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,31.2,45.1,47.6,34.6,48.1,54.4,49.4
Cash_from_Operations,63.4,36.9,45.3,83.9,69.7,81.9,72.7
Diluted_EPS,-3.079,-0.359,-4.238,0.457,2.994,0.224,1.309
Goodwill_Intangibles,50.3,97.8,99.0,179.3,180.5,181.9,186.7
LT_Debt,375.7,393.3,376.9,402.8,426.3,430.3,406.5
Net_Income,-69.0,-8.0,-93.4,10.1,66.3,5.0,28.5
Revenue,785.6,801.1,785.2,796.2,825.2,855.9,822.2
Shares_Diluted,22.4191,22.18,22.031,22.049,22.159,22.184,21.742
Total_Assets,706.7,714.2,717.2,818.2,852.4,822.9,830.0
Total_Liabilities,732.5,664.3,650.3,673.0,704.1,745.5,699.2
