AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,11.7,6.3,0.4,0.1,0.4,1.1,2.0,0.4
Cash_from_Operations,175.1,-0.7,18.3,-45.3,-48.7,-48.8,-34.8,-10.9
Diluted_EPS,-1.52,-1.76,-1.598,-3.663,-2.872,-3.092,-2.996,-1.967
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Net_Income,-112.7,-120.5,-88.9,-80.3,-59.5,-62.8,-48.1,-20.9
Revenue,164.3,23.9,6.2,1.0,0.3,0.2,0.0,0.0
Shares_Diluted,74.1873,68.428,55.6161,21.9174,20.7198,20.3206,16.0701,10.6277
Total_Assets,707.8,597.4,409.0,121.0,51.3,100.0,103.6,49.8
Total_Liabilities,570.1,445.2,208.3,19.9,10.0,9.0,5.3,8.5
