AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1.1,1.6,4.0,9.5,6.6,3.9,1.4,0.7,0.9
Cash_from_Operations,20.0,16.2,16.4,18.3,12.9,11.7,22.2,3.9,18.7
Diluted_EPS,2.943,1.974,1.849,1.507,0.585,0.839,1.647,0.481,0.752
Goodwill_Intangibles,12.1,11.0,11.0,11.0,11.0,11.0,11.0,11.0,22.0
LT_Debt,30.9,30.9,30.9,30.9,30.9,131.7,41.7,46.7,46.7
Net_Income,19.8,13.8,13.1,10.7,4.1,5.3,10.3,3.0,4.7
Revenue,58.3,58.2,57.9,52.3,46.9,45.9,45.0,46.4,49.9
Shares_Diluted,6.717,7.013,7.101,7.079,6.932,6.2642,6.2488,6.2224,6.2068
Total_Assets,1729.8,1733.4,1442.0,1384.5,1336.5,1318.2,1323.5,1332.3,1334.0
Total_Liabilities,1587.9,1602.4,1316.1,1267.5,1228.1,1204.5,1202.7,1223.3,1232.2
