AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,9.0,0.2,0.2,0.4,0.3,0.2,0.4,1.4,1.2,1.7
Cash_from_Operations,18.5,7.2,3.8,-3.0,1.6,-0.4,6.5,-13.1,-14.5,-2.9
Diluted_EPS,0.15,0.162,0.108,0.071,0.012,0.355,-0.775,-0.683,-0.785,-1.692
Goodwill_Intangibles,11.1,10.0,5.3,5.2,5.6,6.1,6.7,8.1,8.5,2.4
LT_Debt,18.4,18.9,20.6,13.9,15.9,19.7,13.7,0.5,1.5,2.5
Net_Income,3.8,4.1,2.7,0.9,0.2,4.7,-9.9,-8.0,-9.2,-19.8
Revenue,104.6,78.0,79.4,101.7,105.9,154.7,155.0,140.0,158.4,160.1
Shares_Diluted,25.4694,25.486,24.9398,13.2515,13.2515,13.1901,12.8311,11.7695,11.7503,11.7101
Total_Assets,150.4,90.7,94.4,86.2,82.0,87.3,98.1,106.1,145.0,135.1
Total_Liabilities,105.7,55.6,61.6,64.3,59.8,65.0,77.8,74.6,100.8,85.0
