AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.1,0.1,0.1,1.9,0.8,0.5,0.9
Cash_from_Operations,2.1,16.2,12.6,15.9,24.1,-196.4,-42.4
Diluted_EPS,-0.6,-0.65,0.068,0.018,0.459,0.238,3.94
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,128.4,127.5,126.1,102.0,100.9,244.2,69.2
Net_Income,-3.5,-3.6,0.4,0.1,2.8,1.4,23.6
Revenue,48.8,56.5,65.6,76.0,67.4,72.2,43.9
Shares_Diluted,5.8782,5.5796,5.553,5.804,6.0024,6.0,6.0
Total_Assets,48.8,78.2,127.9,122.4,119.8,910.4,550.3
Total_Liabilities,57.9,90.2,135.9,124.2,119.8,912.5,550.3
