AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,18.0,35.0,81.0,103.0,33.0,219.0,360.0,128.0,66.0,3.0
Cash_from_Operations,53.0,62.0,-55.0,75.0,103.0,-42.0,89.0,45.0,-84.0,41.0
Diluted_EPS,-0.66,-0.212,-1.529,-1.51,0.098,-0.51,-1.254,,,
Goodwill_Intangibles,324.0,344.0,347.0,357.0,360.0,372.0,396.0,393.0,401.0,
LT_Debt,467.0,685.0,611.0,495.0,477.0,649.0,328.0,139.0,99.0,0.0
Net_Income,-35.0,-11.0,-78.0,-77.0,5.0,-25.0,-62.0,,,
Revenue,588.0,568.0,178.0,476.0,442.0,386.0,262.0,,,
Shares_Diluted,53.0,52.0,51.0,51.0,51.0,49.0,49.4333,42.3482,42.3482,42.3482
Total_Assets,1477.0,1636.0,1571.0,1593.0,1805.0,1866.0,1548.0,849.0,604.0,
Total_Liabilities,1183.0,1340.0,1280.0,1215.0,1359.0,1453.0,1163.0,498.0,233.0,
