AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.1,0.0,0.1,1.5,5.4,4.6,9.4,,3.0
Cash_from_Operations,-10.0,-2.8,0.2,0.1,-0.9,2.5,3.9,-1.0,-1.5
Diluted_EPS,-3.77,-8.067,-4.88,-6.467,1.969,3.125,1.837,0.104,0.029
Goodwill_Intangibles,4.9,5.2,6.4,6.1,6.8,7.4,7.1,6.0,6.5
LT_Debt,1.2,0.0,6.3,7.3,8.1,3.0,6.2,8.9,12.5
Net_Income,-14.6,-21.1,-9.5,-14.8,4.5,6.0,4.1,2.3,0.7
Revenue,6.5,3.6,8.3,29.6,29.3,35.6,32.4,17.4,13.8
Shares_Diluted,3.8801,2.6161,2.4125,2.2888,2.276,1.913,2.234,22.34,22.34
Total_Assets,24.1,31.0,58.0,70.8,82.0,81.1,62.7,50.2,49.6
Total_Liabilities,19.8,17.4,30.7,34.7,31.1,31.8,39.4,34.0,37.9
