AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007
Capital_Expenditures,,,,,0.2,0.2,0.3,0.8,0.8,3.1
Cash_from_Operations,,,,,5.2,4.6,1.9,3.1,3.1,4.9
Diluted_EPS,-2.122,-0.086,0.558,0.879,2.452,,,,2.358,2.593
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,3.0,4.0,5.0,0.0,6.0,0.3,0.0,0.0,0.0,0.0
Net_Income,-2.9,-0.1,0.8,1.2,3.4,,,,3.2,3.2
Revenue,15.0,16.2,16.6,17.7,19.0,,,,13.9,13.9
Shares_Diluted,1.9212,1.8976,1.889,1.5897,1.5714,1.3773,1.373,1.3699,1.3699,1.2458
Total_Assets,663.8,597.8,492.8,434.8,387.7,306.6,309.5,308.5,308.5,279.6
Total_Liabilities,604.6,544.0,442.5,388.5,352.7,283.0,283.6,281.9,281.9,253.2
